Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02 00:00:00+00:00,0.1714621149100656,0.1777985919986918,0.1782533368091032,0.1824546767046505,0.1818112856115414,0.0559155844127219
2018-01-03 00:00:00+00:00,0.179682925993735,0.1840426101576894,0.185785164944318,0.1888645538476687,0.1881985401703995,0.0503378677720123
2018-01-04 00:00:00+00:00,0.1855940419458724,0.1868329239159174,0.1913045307780464,0.1881939893076826,0.1875303436852002,0.0370880907175739
2018-01-05 00:00:00+00:00,0.1869446046200892,0.1881792666054328,0.1929583186710688,0.1931641178573304,0.1924829384306643,0.0357374131085377
2018-01-08 00:00:00+00:00,0.1900959075710984,0.1920817816765347,0.1957479037902493,0.1959844493549224,0.195293334045996,0.0552226127412451
2018-01-09 00:00:00+00:00,0.193031902996269,0.1918866737872759,0.1972821740856051,0.195175811477289,0.1944875579648795,0.0305295458522868
2018-01-10 00:00:00+00:00,0.1895870124493386,0.190111022284206,0.1943531264325921,0.1951166457881403,0.1944285737961882,0.022316156422926
2018-01-11 00:00:00+00:00,0.1924446979379369,0.1911061529087593,0.1978400850286681,0.1949786025449431,0.1942910242788884,0.0181667020058708
2018-01-12 00:00:00+00:00,0.1722059099750522,0.1776034543356058,0.1779544364014056,0.1784115174109335,0.1777823450487242,0.3177610138193186
2018-01-16 00:00:00+00:00,0.1789391309287483,0.1781303022068762,0.1792296657575302,0.1764787013450233,0.1758563510203524,0.135404107840851
2018-01-17 00:00:00+00:00,0.1745547003418907,0.1733887606869245,0.1747663782130273,0.1749206213733554,0.1743037830268106,0.0992946412394847
2018-01-18 00:00:00+00:00,0.1723429374308087,0.1766278255678303,0.1773168369252764,0.1792596091128162,0.1786274639613797,0.0786311252722624
2018-01-19 00:00:00+00:00,0.1776668781911037,0.1793400723512931,0.1834738022351341,0.1821982719887057,0.1815557677568591,0.0941551013426987
2018-01-22 00:00:00+00:00,0.1775690057036334,0.1852328784453286,0.1839520246451305,0.1902451367518903,0.1895742458937197,0.0687329154049982
2018-01-23 00:00:00+00:00,0.1878449896917303,0.1933501169389391,0.1941937189625933,0.1980947925827291,0.197396250501824,0.0890957909905747
